state,district,year,season,crop,area_ha,production_t,yield_t_ha
Karnataka,RAMANAGARA,2008,Kharif,Rice,6252.0,16531.0,2.6441
Karnataka,RAMANAGARA,2008,Summer,Rice,360.0,1130.0,3.1389
Karnataka,RAMANAGARA,2009,Kharif,Rice,7446.0,21277.0,2.8575
Karnataka,RAMANAGARA,2009,Summer,Rice,868.0,2738.0,3.1544
Karnataka,RAMANAGARA,2010,Kharif,Rice,7884.0,19794.0,2.5107
Karnataka,RAMANAGARA,2010,Summer,Rice,589.0,1744.0,2.961
Karnataka,RAMANAGARA,2011,Kharif,Rice,7230.0,19461.0,2.6917
Karnataka,RAMANAGARA,2011,Summer,Rice,467.0,802.0,1.7173
Karnataka,RAMANAGARA,2012,Kharif,Rice,6340.0,15407.0,2.4301
Karnataka,RAMANAGARA,2012,Summer,Rice,412.0,849.0,2.0607
Karnataka,RAMANAGARA,2013,Kharif,Rice,5321.0,13931.0,2.6181
Karnataka,RAMANAGARA,2013,Summer,Rice,431.0,799.0,1.8538
Karnataka,RAMANAGARA,2014,Kharif,Rice,4617.0,10759.0,2.3303
Karnataka,RAMANAGARA,2014,Rabi,Rice,2.0,5.0,2.5
Karnataka,RAMANAGARA,2014,Summer,Rice,605.0,1887.0,3.119
Karnataka,SHIMOGA,1997,Kharif,Rice,162939.0,370499.0,2.2739
Karnataka,SHIMOGA,1997,Summer,Rice,38347.0,119344.0,3.1122
Karnataka,SHIMOGA,1998,Kharif,Rice,136875.0,315137.0,2.3024
Karnataka,SHIMOGA,1998,Summer,Rice,21758.0,68480.0,3.1473
Karnataka,SHIMOGA,1999,Kharif,Rice,138371.0,314020.0,2.2694
Karnataka,SHIMOGA,1999,Summer,Rice,22658.0,69311.0,3.059
Karnataka,SHIMOGA,2000,Kharif,Rice,135079.0,309306.0,2.2898
Karnataka,SHIMOGA,2000,Summer,Rice,21285.0,61673.0,2.8975
Karnataka,SHIMOGA,2001,Kharif,Rice,131783.0,197149.0,1.496
Karnataka,SHIMOGA,2001,Summer,Rice,17038.0,47441.0,2.7844
Karnataka,SHIMOGA,2002,Kharif,Rice,131561.0,195445.0,1.4856
Karnataka,SHIMOGA,2002,Summer,Rice,7472.0,19038.0,2.5479
Karnataka,SHIMOGA,2003,Kharif,Rice,113986.0,217783.0,1.9106
Karnataka,SHIMOGA,2003,Rabi,Rice,5.0,15.0,3.0
Karnataka,SHIMOGA,2003,Summer,Rice,6262.0,24164.0,3.8588
Karnataka,SHIMOGA,2004,Kharif,Rice,114078.0,249260.43,2.185
Karnataka,SHIMOGA,2004,Summer,Rice,14045.0,64219.0,4.5724
Karnataka,SHIMOGA,2005,Kharif,Rice,116186.0,275507.0,2.3713
Karnataka,SHIMOGA,2005,Summer,Rice,17408.0,57617.0,3.3098
Karnataka,SHIMOGA,2006,Kharif,Rice,117493.0,267405.0,2.2759
Karnataka,SHIMOGA,2006,Summer,Rice,15189.0,47313.0,3.115
Karnataka,SHIMOGA,2007,Kharif,Rice,114973.0,279602.0,2.4319
Karnataka,SHIMOGA,2007,Summer,Rice,15004.0,44260.0,2.9499
Karnataka,SHIMOGA,2008,Kharif,Rice,114629.0,267887.97,2.337
Karnataka,SHIMOGA,2008,Summer,Rice,16441.0,52677.0,3.204
Karnataka,SHIMOGA,2009,Kharif,Rice,115124.0,265763.75,2.3085
Karnataka,SHIMOGA,2009,Summer,Rice,18135.0,54388.0,2.9991
Karnataka,SHIMOGA,2010,Kharif,Rice,112819.0,307516.0,2.7257
Karnataka,SHIMOGA,2010,Summer,Rice,19575.0,67802.0,3.4637
Karnataka,SHIMOGA,2011,Kharif,Rice,111399.0,324594.0,2.9138
Karnataka,SHIMOGA,2011,Summer,Rice,17580.0,60060.0,3.4164
Karnataka,SHIMOGA,2012,Kharif,Rice,107987.0,279757.0,2.5907
Karnataka,SHIMOGA,2012,Summer,Rice,15324.0,49147.0,3.2072
Karnataka,SHIMOGA,2013,Kharif,Rice,108268.0,326666.0,3.0172
Karnataka,SHIMOGA,2013,Summer,Rice,16354.0,54144.0,3.3107
Karnataka,SHIMOGA,2014,Kharif,Rice,105581.0,313744.0,2.9716
Karnataka,SHIMOGA,2014,Summer,Rice,16288.0,56262.0,3.4542
Karnataka,TUMKUR,1997,Kharif,Rice,22589.0,57865.0,2.5616
Karnataka,TUMKUR,1997,Rabi,Rice,909.0,1963.0,2.1595
Karnataka,TUMKUR,1997,Summer,Rice,10102.0,31535.0,3.1217
Karnataka,TUMKUR,1998,Kharif,Rice,29765.0,81706.0,2.745
Karnataka,TUMKUR,1998,Rabi,Rice,1301.0,2828.0,2.1737
Karnataka,TUMKUR,1998,Summer,Rice,16382.0,52369.0,3.1967
Karnataka,TUMKUR,1999,Kharif,Rice,27627.0,72363.0,2.6193
Karnataka,TUMKUR,1999,Rabi,Rice,1533.0,3265.0,2.1298
Karnataka,TUMKUR,1999,Summer,Rice,10873.0,31360.0,2.8842
Karnataka,TUMKUR,2000,Kharif,Rice,30892.0,88230.0,2.8561
Karnataka,TUMKUR,2000,Rabi,Rice,2525.0,5409.0,2.1422
Karnataka,TUMKUR,2000,Summer,Rice,23498.0,58576.0,2.4928
Karnataka,TUMKUR,2001,Kharif,Rice,24781.0,58974.0,2.3798
Karnataka,TUMKUR,2001,Rabi,Rice,1708.0,3273.0,1.9163
Karnataka,TUMKUR,2001,Summer,Rice,23875.0,70221.0,2.9412
Karnataka,TUMKUR,2002,Kharif,Rice,14283.0,34214.0,2.3954
Karnataka,TUMKUR,2002,Rabi,Rice,744.0,1623.0,2.1815
Karnataka,TUMKUR,2002,Summer,Rice,2509.0,8041.0,3.2049
Karnataka,TUMKUR,2003,Kharif,Rice,11589.0,27546.0,2.3769
Karnataka,TUMKUR,2003,Rabi,Rice,273.0,917.0,3.359
Karnataka,TUMKUR,2003,Summer,Rice,1283.0,5685.0,4.431
Karnataka,TUMKUR,2004,Kharif,Rice,21635.0,60221.02,2.7835
Karnataka,TUMKUR,2004,Rabi,Rice,1588.0,5356.0,3.3728
Karnataka,TUMKUR,2004,Summer,Rice,2916.0,12809.0,4.3927
Karnataka,TUMKUR,2005,Kharif,Rice,27455.0,69045.0,2.5148
Karnataka,TUMKUR,2005,Rabi,Rice,422.0,934.0,2.2133
Karnataka,TUMKUR,2005,Summer,Rice,11205.0,35851.0,3.1996
Karnataka,TUMKUR,2006,Kharif,Rice,23853.0,56459.0,2.367
Karnataka,TUMKUR,2006,Rabi,Rice,140.0,322.0,2.3
Karnataka,TUMKUR,2006,Summer,Rice,5023.0,18023.0,3.5881
Karnataka,TUMKUR,2007,Kharif,Rice,18728.0,54575.0,2.9141
Karnataka,TUMKUR,2007,Rabi,Rice,1525.0,3315.0,2.1738
Karnataka,TUMKUR,2007,Summer,Rice,9619.0,27506.0,2.8595
Karnataka,TUMKUR,2008,Kharif,Rice,24342.0,61512.23,2.527
Karnataka,TUMKUR,2008,Rabi,Rice,1531.0,4253.0,2.7779
Karnataka,TUMKUR,2008,Summer,Rice,13943.0,41168.0,2.9526
Karnataka,TUMKUR,2009,Kharif,Rice,26158.0,65355.76,2.4985
Karnataka,TUMKUR,2009,Rabi,Rice,718.0,1764.0,2.4568
Karnataka,TUMKUR,2009,Summer,Rice,9459.0,25925.0,2.7408
Karnataka,TUMKUR,2010,Kharif,Rice,23766.0,66025.0,2.7781
Karnataka,TUMKUR,2010,Rabi,Rice,461.0,1421.0,3.0824
Karnataka,TUMKUR,2010,Summer,Rice,10349.0,31186.0,3.0134
Karnataka,TUMKUR,2011,Kharif,Rice,22359.0,56895.0,2.5446
Karnataka,TUMKUR,2011,Rabi,Rice,239.0,772.0,3.2301
Karnataka,TUMKUR,2011,Summer,Rice,5839.0,19498.0,3.3393
Karnataka,TUMKUR,2012,Kharif,Rice,14298.0,36131.0,2.527
Karnataka,TUMKUR,2012,Rabi,Rice,147.0,387.0,2.6327
Karnataka,TUMKUR,2012,Summer,Rice,442.0,1201.0,2.7172
Karnataka,TUMKUR,2013,Kharif,Rice,11659.0,34225.0,2.9355
Karnataka,TUMKUR,2013,Rabi,Rice,109.0,274.0,2.5138
Karnataka,TUMKUR,2013,Summer,Rice,1268.0,3994.0,3.1498
Karnataka,TUMKUR,2014,Kharif,Rice,7636.0,22713.0,2.9745
Karnataka,TUMKUR,2014,Rabi,Rice,67.0,165.0,2.4627
Karnataka,TUMKUR,2014,Summer,Rice,1802.0,4054.0,2.2497
Karnataka,UDUPI,1998,Kharif,Rice,54300.0,94221.0,1.7352
Karnataka,UDUPI,1998,Rabi,Rice,13680.0,24573.0,1.7963
Karnataka,UDUPI,1998,Summer,Rice,1618.0,3312.0,2.047
Karnataka,UDUPI,1999,Kharif,Rice,53534.0,93170.0,1.7404
Karnataka,UDUPI,1999,Rabi,Rice,14847.0,27686.0,1.8648
Karnataka,UDUPI,1999,Summer,Rice,1511.0,3052.0,2.0199
Karnataka,UDUPI,2000,Kharif,Rice,52574.0,106050.0,2.0172
Karnataka,UDUPI,2000,Rabi,Rice,13283.0,27170.0,2.0455
Karnataka,UDUPI,2000,Summer,Rice,1279.0,2570.0,2.0094
Karnataka,UDUPI,2001,Kharif,Rice,52119.0,114744.0,2.2016
Karnataka,UDUPI,2001,Rabi,Rice,12885.0,23456.0,1.8204
Karnataka,UDUPI,2001,Summer,Rice,725.0,1402.0,1.9338
Karnataka,UDUPI,2002,Kharif,Rice,51179.0,107809.0,2.1065
Karnataka,UDUPI,2002,Rabi,Rice,11841.0,23960.0,2.0235
Karnataka,UDUPI,2002,Summer,Rice,468.0,1132.0,2.4188
Karnataka,UDUPI,2003,Kharif,Rice,50975.0,126487.0,2.4814
Karnataka,UDUPI,2003,Rabi,Rice,10922.0,30362.0,2.7799
Karnataka,UDUPI,2003,Summer,Rice,206.0,804.0,3.9029
Karnataka,UDUPI,2004,Kharif,Rice,51390.0,124492.27,2.4225
Karnataka,UDUPI,2004,Rabi,Rice,10723.0,34153.0,3.185
Karnataka,UDUPI,2004,Summer,Rice,177.0,792.0,4.4746
Karnataka,UDUPI,2005,Kharif,Rice,51709.0,132551.0,2.5634
Karnataka,UDUPI,2005,Rabi,Rice,10910.0,22966.0,2.105
Karnataka,UDUPI,2005,Summer,Rice,146.0,338.0,2.3151
Karnataka,UDUPI,2006,Kharif,Rice,51355.0,131763.0,2.5657
Karnataka,UDUPI,2006,Rabi,Rice,10912.0,24184.0,2.2163
Karnataka,UDUPI,2006,Summer,Rice,160.0,404.0,2.525
Karnataka,UDUPI,2007,Kharif,Rice,51353.0,124387.0,2.4222
Karnataka,UDUPI,2007,Rabi,Rice,10505.0,23099.0,2.1989
Karnataka,UDUPI,2007,Summer,Rice,142.0,343.0,2.4155
Karnataka,UDUPI,2008,Kharif,Rice,51040.0,117825.84,2.3085
Karnataka,UDUPI,2008,Rabi,Rice,10318.0,22594.0,2.1898
Karnataka,UDUPI,2008,Summer,Rice,154.0,336.0,2.1818
Karnataka,UDUPI,2009,Kharif,Rice,48083.0,116481.07,2.4225
Karnataka,UDUPI,2009,Rabi,Rice,9283.0,21400.0,2.3053
Karnataka,UDUPI,2009,Summer,Rice,143.0,316.0,2.2098
Karnataka,UDUPI,2010,Kharif,Rice,47200.0,122102.0,2.5869
Karnataka,UDUPI,2010,Rabi,Rice,8982.0,19578.0,2.1797
Karnataka,UDUPI,2010,Summer,Rice,158.0,382.0,2.4177
Karnataka,UDUPI,2011,Kharif,Rice,46990.0,121037.0,2.5758
Karnataka,UDUPI,2011,Rabi,Rice,8239.0,18951.0,2.3002
Karnataka,UDUPI,2011,Summer,Rice,103.0,231.0,2.2427
Karnataka,UDUPI,2012,Kharif,Rice,44563.0,110579.0,2.4814
Karnataka,UDUPI,2012,Rabi,Rice,6949.0,15362.0,2.2107
Karnataka,UDUPI,2012,Summer,Rice,96.0,221.0,2.3021
Karnataka,UDUPI,2013,Kharif,Rice,44663.0,120373.0,2.6951
Karnataka,UDUPI,2013,Rabi,Rice,6824.0,17231.0,2.5251
Karnataka,UDUPI,2013,Summer,Rice,110.0,291.0,2.6455
Karnataka,UDUPI,2014,Kharif,Rice,43013.0,119359.0,2.775
Karnataka,UDUPI,2014,Rabi,Rice,6441.0,17690.0,2.7465
Karnataka,UDUPI,2014,Summer,Rice,95.0,283.0,2.9789
Karnataka,UTTAR KANNAD,1997,Kharif,Rice,85415.0,128113.0,1.4999
Karnataka,UTTAR KANNAD,1997,Rabi,Rice,2431.0,4888.0,2.0107
Karnataka,UTTAR KANNAD,1997,Summer,Rice,2467.0,4888.0,1.9814
Karnataka,UTTAR KANNAD,1998,Kharif,Rice,84624.0,146655.0,1.733
Karnataka,UTTAR KANNAD,1998,Rabi,Rice,2486.0,4738.0,1.9059
Karnataka,UTTAR KANNAD,1998,Summer,Rice,2758.0,5646.0,2.0471
Karnataka,UTTAR KANNAD,1999,Kharif,Rice,83704.0,136236.0,1.6276
Karnataka,UTTAR KANNAD,1999,Rabi,Rice,2592.0,5064.0,1.9537
Karnataka,UTTAR KANNAD,1999,Summer,Rice,2435.0,7304.0,2.9996
Karnataka,UTTAR KANNAD,2000,Kharif,Rice,85251.0,145985.0,1.7124
Karnataka,UTTAR KANNAD,2000,Rabi,Rice,2459.0,5044.0,2.0512
Karnataka,UTTAR KANNAD,2000,Summer,Rice,2784.0,6943.0,2.4939
Karnataka,UTTAR KANNAD,2001,Kharif,Rice,81215.0,87420.0,1.0764
Karnataka,UTTAR KANNAD,2001,Rabi,Rice,2380.0,4459.0,1.8735
Karnataka,UTTAR KANNAD,2001,Summer,Rice,1412.0,2638.0,1.8683
Karnataka,UTTAR KANNAD,2002,Kharif,Rice,82568.0,96656.0,1.1706
Karnataka,UTTAR KANNAD,2002,Rabi,Rice,2190.0,3710.0,1.6941
Karnataka,UTTAR KANNAD,2002,Summer,Rice,1385.0,3227.0,2.33
Karnataka,UTTAR KANNAD,2003,Kharif,Rice,80050.0,125609.0,1.5691
Karnataka,UTTAR KANNAD,2003,Rabi,Rice,2196.0,7190.0,3.2741
Karnataka,UTTAR KANNAD,2003,Summer,Rice,1324.0,4930.0,3.7236
Karnataka,UTTAR KANNAD,2004,Kharif,Rice,78702.0,139814.1,1.7765
Karnataka,UTTAR KANNAD,2004,Rabi,Rice,2066.0,6493.0,3.1428
Karnataka,UTTAR KANNAD,2004,Summer,Rice,1429.0,4599.0,3.2183
Karnataka,UTTAR KANNAD,2005,Kharif,Rice,78255.0,157443.0,2.0119
Karnataka,UTTAR KANNAD,2005,Rabi,Rice,2030.0,4418.0,2.1764
Karnataka,UTTAR KANNAD,2005,Summer,Rice,2027.0,4791.0,2.3636
Karnataka,UTTAR KANNAD,2006,Kharif,Rice,77829.0,154515.0,1.9853
Karnataka,UTTAR KANNAD,2006,Rabi,Rice,1913.0,4791.0,2.5044
Karnataka,UTTAR KANNAD,2006,Summer,Rice,1442.0,3717.0,2.5777
Karnataka,UTTAR KANNAD,2007,Kharif,Rice,77362.0,155370.0,2.0084
Karnataka,UTTAR KANNAD,2007,Rabi,Rice,1909.0,4075.0,2.1346
Karnataka,UTTAR KANNAD,2007,Summer,Rice,1706.0,3847.0,2.255
Karnataka,UTTAR KANNAD,2008,Kharif,Rice,77373.0,115401.83,1.4915
Karnataka,UTTAR KANNAD,2008,Rabi,Rice,1918.0,4456.0,2.3233
Karnataka,UTTAR KANNAD,2008,Summer,Rice,1199.0,2650.0,2.2102
Karnataka,UTTAR KANNAD,2009,Kharif,Rice,76409.0,146628.87,1.919
Karnataka,UTTAR KANNAD,2009,Rabi,Rice,1802.0,4209.0,2.3357
Karnataka,UTTAR KANNAD,2009,Summer,Rice,2061.0,4707.0,2.2838
Karnataka,UTTAR KANNAD,2010,Kharif,Rice,75425.0,143863.0,1.9074
Karnataka,UTTAR KANNAD,2010,Rabi,Rice,2036.0,4460.0,2.1906
Karnataka,UTTAR KANNAD,2010,Summer,Rice,1558.0,3137.0,2.0135
Karnataka,UTTAR KANNAD,2011,Kharif,Rice,72590.0,144585.0,1.9918
Karnataka,UTTAR KANNAD,2011,Rabi,Rice,1869.0,4262.0,2.2804
Karnataka,UTTAR KANNAD,2011,Summer,Rice,1289.0,2818.0,2.1862
Karnataka,UTTAR KANNAD,2012,Kharif,Rice,71506.0,144149.0,2.0159
Karnataka,UTTAR KANNAD,2012,Rabi,Rice,1567.0,3421.0,2.1832
Karnataka,UTTAR KANNAD,2012,Summer,Rice,1211.0,2499.0,2.0636
Karnataka,UTTAR KANNAD,2013,Kharif,Rice,67136.0,163211.0,2.4311
Karnataka,UTTAR KANNAD,2013,Rabi,Rice,1527.0,4115.0,2.6948
Karnataka,UTTAR KANNAD,2013,Summer,Rice,1302.0,2997.0,2.3018
Karnataka,UTTAR KANNAD,2014,Kharif,Rice,65865.0,145604.0,2.2106
Karnataka,UTTAR KANNAD,2014,Rabi,Rice,1498.0,4012.0,2.6782
Karnataka,UTTAR KANNAD,2014,Summer,Rice,1147.0,3086.0,2.6905
Karnataka,YADGIR,2010,Kharif,Rice,52699.0,106769.0,2.026
Karnataka,YADGIR,2010,Rabi,Rice,3520.0,8166.0,2.3199
Karnataka,YADGIR,2010,Summer,Rice,39552.0,81236.0,2.0539
Karnataka,YADGIR,2011,Kharif,Rice,51863.0,102798.0,1.9821
Karnataka,YADGIR,2011,Rabi,Rice,9510.0,18015.0,1.8943
Karnataka,YADGIR,2011,Summer,Rice,7726.0,11222.0,1.4525
Karnataka,YADGIR,2012,Kharif,Rice,48612.0,64608.0,1.3291
Karnataka,YADGIR,2012,Rabi,Rice,7006.0,9731.0,1.389
Karnataka,YADGIR,2012,Summer,Rice,6912.0,9285.0,1.3433
Karnataka,YADGIR,2013,Kharif,Rice,50943.0,101680.0,1.996
Karnataka,YADGIR,2013,Rabi,Rice,7555.0,13859.0,1.8344
Karnataka,YADGIR,2013,Summer,Rice,10905.0,18875.0,1.7309
Karnataka,YADGIR,2014,Kharif,Rice,51456.0,146014.0,2.8376
Karnataka,YADGIR,2014,Rabi,Rice,15448.0,36542.0,2.3655
Karnataka,YADGIR,2014,Summer,Rice,15205.0,35029.0,2.3038
Kerala,ALAPPUZHA,1998,Autumn,Rice,8719.0,17570.0,2.0151
Kerala,ALAPPUZHA,1998,Summer,Rice,19058.0,58013.0,3.044
Kerala,ALAPPUZHA,1998,Winter,Rice,7348.0,16098.0,2.1908
Kerala,ALAPPUZHA,1999,Autumn,Rice,8233.0,24776.0,3.0094
Kerala,ALAPPUZHA,1999,Summer,Rice,16404.0,39718.0,2.4212
Kerala,ALAPPUZHA,1999,Winter,Rice,10689.0,27593.0,2.5814
Kerala,ALAPPUZHA,2000,Autumn,Rice,9808.0,16384.0,1.6705
Kerala,ALAPPUZHA,2000,Summer,Rice,17536.0,55953.0,3.1908
Kerala,ALAPPUZHA,2000,Winter,Rice,10396.0,31207.0,3.0018
Kerala,ALAPPUZHA,2001,Autumn,Rice,6851.0,2390.0,0.3489
Kerala,ALAPPUZHA,2001,Summer,Rice,8741.0,22668.0,2.5933
Kerala,ALAPPUZHA,2001,Winter,Rice,17519.0,47741.0,2.7251
Kerala,ALAPPUZHA,2002,Autumn,Rice,3721.0,9467.0,2.5442
Kerala,ALAPPUZHA,2002,Summer,Rice,8765.0,28992.0,3.3077
Kerala,ALAPPUZHA,2002,Winter,Rice,17149.0,53102.0,3.0965
Kerala,ALAPPUZHA,2003,Autumn,Rice,5650.0,11736.0,2.0772
Kerala,ALAPPUZHA,2003,Summer,Rice,9727.0,21180.0,2.1774
Kerala,ALAPPUZHA,2003,Winter,Rice,16706.0,30092.0,1.8013
Kerala,ALAPPUZHA,2004,Autumn,Rice,6366.0,18345.0,2.8817
Kerala,ALAPPUZHA,2004,Summer,Rice,11991.0,27680.0,2.3084
Kerala,ALAPPUZHA,2004,Winter,Rice,13801.0,32466.0,2.3524
Kerala,ALAPPUZHA,2005,Autumn,Rice,8643.0,16555.0,1.9154
Kerala,ALAPPUZHA,2005,Summer,Rice,4465.0,11764.0,2.6347
Kerala,ALAPPUZHA,2005,Winter,Rice,15660.0,43429.0,2.7732
Kerala,ALAPPUZHA,2006,Autumn,Rice,7594.0,22287.0,2.9348
Kerala,ALAPPUZHA,2006,Summer,Rice,9770.0,27762.0,2.8416
Kerala,ALAPPUZHA,2006,Winter,Rice,13696.0,40111.0,2.9287
Kerala,ALAPPUZHA,2007,Autumn,Rice,7991.0,14128.0,1.768
Kerala,ALAPPUZHA,2007,Summer,Rice,15291.0,26776.0,1.7511
Kerala,ALAPPUZHA,2007,Winter,Rice,10053.0,21366.0,2.1253
Kerala,ALAPPUZHA,2008,Autumn,Rice,8755.0,26254.0,2.9987
Kerala,ALAPPUZHA,2008,Summer,Rice,18121.0,55997.0,3.0902
Kerala,ALAPPUZHA,2008,Winter,Rice,7267.0,21999.0,3.0272
Kerala,ALAPPUZHA,2009,Autumn,Rice,9128.0,28912.0,3.1674
Kerala,ALAPPUZHA,2009,Summer,Rice,16820.0,46392.0,2.7581
Kerala,ALAPPUZHA,2009,Winter,Rice,7492.0,22672.0,3.0262
Kerala,ALAPPUZHA,2010,Autumn,Rice,10445.22,23855.73,2.2839
Kerala,ALAPPUZHA,2010,Summer,Rice,22744.6,58234.49,2.5604
Kerala,ALAPPUZHA,2010,Winter,Rice,3869.68,9234.54,2.3864
Kerala,ALAPPUZHA,2011,Autumn,Rice,9966.03,30522.44,3.0626
Kerala,ALAPPUZHA,2011,Summer,Rice,17169.79,53156.99,3.096
Kerala,ALAPPUZHA,2011,Winter,Rice,9115.09,28301.03,3.1049
Kerala,ALAPPUZHA,2012,Autumn,Rice,10758.0,32362.0,3.0082
Kerala,ALAPPUZHA,2012,Summer,Rice,20325.0,57043.0,2.8065
Kerala,ALAPPUZHA,2012,Winter,Rice,5112.0,15188.0,2.971
Kerala,ALAPPUZHA,2013,Autumn,Rice,6339.0,20589.0,3.248
Kerala,ALAPPUZHA,2013,Summer,Rice,19626.0,50082.0,2.5518
Kerala,ALAPPUZHA,2013,Winter,Rice,11438.0,36195.0,3.1645
Kerala,ALAPPUZHA,2014,Autumn,Rice,11073.0,28432.0,2.5677
Kerala,ALAPPUZHA,2014,Summer,Rice,18685.0,60549.0,3.2405
Kerala,ALAPPUZHA,2014,Winter,Rice,4657.0,14114.0,3.0307
Kerala,ERNAKULAM,1998,Autumn,Rice,16822.0,28778.0,1.7107
Kerala,ERNAKULAM,1998,Summer,Rice,12446.0,19138.0,1.5377
Kerala,ERNAKULAM,1998,Winter,Rice,20462.0,36613.0,1.7893
Kerala,ERNAKULAM,1999,Autumn,Rice,15467.0,31401.0,2.0302
Kerala,ERNAKULAM,1999,Summer,Rice,9737.0,17067.0,1.7528
Kerala,ERNAKULAM,1999,Winter,Rice,17690.0,33858.0,1.914
Kerala,ERNAKULAM,2000,Autumn,Rice,14600.0,26770.0,1.8336
Kerala,ERNAKULAM,2000,Summer,Rice,7381.0,11941.0,1.6178
Kerala,ERNAKULAM,2000,Winter,Rice,15452.0,26596.0,1.7212
Kerala,ERNAKULAM,2001,Autumn,Rice,11821.0,22370.0,1.8924
Kerala,ERNAKULAM,2001,Summer,Rice,6693.0,10867.0,1.6236
Kerala,ERNAKULAM,2001,Winter,Rice,14391.0,26486.0,1.8405
Kerala,ERNAKULAM,2002,Autumn,Rice,12016.0,23859.0,1.9856
Kerala,ERNAKULAM,2002,Summer,Rice,6608.0,11936.0,1.8063
Kerala,ERNAKULAM,2002,Winter,Rice,13448.0,25091.0,1.8658
Kerala,ERNAKULAM,2003,Autumn,Rice,11291.0,20467.0,1.8127
Kerala,ERNAKULAM,2003,Summer,Rice,6155.0,10828.0,1.7592
Kerala,ERNAKULAM,2003,Winter,Rice,12049.0,22749.0,1.888
Kerala,ERNAKULAM,2004,Autumn,Rice,10797.0,21349.0,1.9773
Kerala,ERNAKULAM,2004,Summer,Rice,4862.0,8752.0,1.8001
Kerala,ERNAKULAM,2004,Winter,Rice,12486.0,24400.0,1.9542
Kerala,ERNAKULAM,2005,Autumn,Rice,9976.0,19168.0,1.9214
Kerala,ERNAKULAM,2005,Summer,Rice,2812.0,5301.0,1.8851
Kerala,ERNAKULAM,2005,Winter,Rice,12146.0,23564.0,1.9401
Kerala,ERNAKULAM,2006,Autumn,Rice,5740.0,11034.0,1.9223
Kerala,ERNAKULAM,2006,Summer,Rice,2455.0,4432.0,1.8053
Kerala,ERNAKULAM,2006,Winter,Rice,13700.0,28541.0,2.0833
Kerala,ERNAKULAM,2007,Autumn,Rice,4382.0,8196.0,1.8704
Kerala,ERNAKULAM,2007,Summer,Rice,2236.0,4123.0,1.8439
Kerala,ERNAKULAM,2007,Winter,Rice,5725.0,12088.0,2.1114
Kerala,ERNAKULAM,2008,Autumn,Rice,5097.0,10172.0,1.9957
Kerala,ERNAKULAM,2008,Summer,Rice,1962.0,3401.0,1.7334
Kerala,ERNAKULAM,2008,Winter,Rice,5907.0,12334.0,2.088
Kerala,ERNAKULAM,2009,Autumn,Rice,4090.0,7803.0,1.9078
Kerala,ERNAKULAM,2009,Summer,Rice,1576.0,2599.0,1.6491
Kerala,ERNAKULAM,2009,Winter,Rice,5121.0,10622.0,2.0742
Kerala,ERNAKULAM,2010,Autumn,Rice,3353.88,6379.8,1.9022
Kerala,ERNAKULAM,2010,Summer,Rice,1152.89,2242.17,1.9448
Kerala,ERNAKULAM,2010,Winter,Rice,4508.73,9200.58,2.0406
Kerala,ERNAKULAM,2011,Autumn,Rice,3134.85,6488.16,2.0697
Kerala,ERNAKULAM,2011,Summer,Rice,718.83,1567.97,2.1813
Kerala,ERNAKULAM,2011,Winter,Rice,3877.16,8516.26,2.1965
Kerala,ERNAKULAM,2012,Autumn,Rice,1370.0,2693.0,1.9657
Kerala,ERNAKULAM,2012,Summer,Rice,343.0,770.0,2.2449
Kerala,ERNAKULAM,2012,Winter,Rice,2227.0,5070.0,2.2766
Kerala,ERNAKULAM,2013,Autumn,Rice,911.0,1908.0,2.0944
Kerala,ERNAKULAM,2013,Summer,Rice,433.0,940.0,2.1709
Kerala,ERNAKULAM,2013,Winter,Rice,2708.0,6208.0,2.2925
Kerala,ERNAKULAM,2014,Autumn,Rice,1330.0,2593.0,1.9496
Kerala,ERNAKULAM,2014,Summer,Rice,390.0,857.0,2.1974
Kerala,ERNAKULAM,2014,Winter,Rice,2924.0,6524.0,2.2312
Kerala,IDUKKI,1998,Autumn,Rice,1065.0,2314.0,2.1728
Kerala,IDUKKI,1998,Summer,Rice,329.0,812.0,2.4681
Kerala,IDUKKI,1998,Winter,Rice,2452.0,5869.0,2.3936
Kerala,IDUKKI,1999,Autumn,Rice,866.0,2215.0,2.5577
Kerala,IDUKKI,1999,Summer,Rice,385.0,1122.0,2.9143
Kerala,IDUKKI,1999,Winter,Rice,2389.0,5719.0,2.3939
Kerala,IDUKKI,2000,Autumn,Rice,999.0,2323.0,2.3253
Kerala,IDUKKI,2000,Summer,Rice,291.0,782.0,2.6873
Kerala,IDUKKI,2000,Winter,Rice,2183.0,4787.0,2.1929
Kerala,IDUKKI,2001,Autumn,Rice,1063.0,2593.0,2.4393
Kerala,IDUKKI,2001,Summer,Rice,555.0,1297.0,2.3369
Kerala,IDUKKI,2001,Winter,Rice,2770.0,6836.0,2.4679
Kerala,IDUKKI,2002,Autumn,Rice,1294.0,3111.0,2.4042
Kerala,IDUKKI,2002,Summer,Rice,286.0,538.0,1.8811
Kerala,IDUKKI,2002,Winter,Rice,2205.0,4925.0,2.2336
Kerala,IDUKKI,2003,Autumn,Rice,1201.0,2844.0,2.368
Kerala,IDUKKI,2003,Summer,Rice,77.0,102.0,1.3247
Kerala,IDUKKI,2003,Winter,Rice,1950.0,4580.0,2.3487
Kerala,IDUKKI,2004,Autumn,Rice,1147.0,2943.0,2.5658
