state,district,crop,season,year,geographic_level,final_yield_t_ha,yield_valid,yield_source_name,yield_source_url,yield_retrieved_date,district_id,canonical_district_name,administrative_boundary_notes,season_window_start,prediction_cutoff_date,weather_available,weather_source,weather_precip_mm_sum,weather_humidity_pct_mean,weather_wind_speed_ms_mean,weather_days_observed,weather_days_expected,satellite_available,satellite_source,satellite_ndvi_mean,satellite_evi_mean,satellite_ndwi_mean,satellite_scenes_observed,satellite_date_range_coverage,soil_available,soil_phh2o,soil_soc,soil_clay,soil_sand,soil_nitrogen,soil_source,rejection_reason,weather_temp_c_mean,dataset_version
Telangana,NALGONDA,Rice,Kharif,2007,district,3.1656,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2007-06-01,2007-11-30,True,data\raw\weather\districts\D0332_weather_daily.csv,944.4,71.6,2.454,183,183,True,data\raw\satellite\southern_districts\SD058_landsat.csv,0.4015,0.3054,0.0765,16,1.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,,26.579,experiment1_baseline
Telangana,NALGONDA,Rice,Rabi,2007,district,3.2027,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2007-11-01,2008-04-30,True,data\raw\weather\districts\D0332_weather_daily.csv,161.9,56.97,1.469,182,182,True,data\raw\satellite\southern_districts\SD058_landsat.csv,0.3192,0.2135,-0.0566,25,1.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,,25.558,experiment1_baseline
Telangana,NALGONDA,Rice,Kharif,2008,district,3.111,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2008-06-01,2008-11-30,True,data\raw\weather\districts\D0332_weather_daily.csv,763.33,67.74,2.521,183,183,True,data\raw\satellite\southern_districts\SD058_landsat.csv,0.395,0.2903,0.0629,22,1.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,,27.25,experiment1_baseline
Telangana,NALGONDA,Rice,Rabi,2008,district,3.258,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2008-11-01,2009-04-30,True,data\raw\weather\districts\D0332_weather_daily.csv,94.9,52.31,1.42,181,181,True,data\raw\satellite\southern_districts\SD058_landsat.csv,0.2994,0.2025,-0.0559,37,1.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,,26.7,experiment1_baseline
Telangana,NALGONDA,Rice,Kharif,2009,district,3.235,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2009-06-01,2009-11-30,True,data\raw\weather\districts\D0332_weather_daily.csv,623.02,63.9,2.852,183,183,True,data\raw\satellite\southern_districts\SD058_landsat.csv,0.3485,0.2611,0.0243,28,1.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,,28.141,experiment1_baseline
Telangana,NALGONDA,Rice,Rabi,2009,district,3.432,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2009-11-01,2010-04-30,True,data\raw\weather\districts\D0332_weather_daily.csv,112.79,55.04,1.688,181,181,True,data\raw\satellite\southern_districts\SD058_landsat.csv,0.3361,0.2308,0.0023,32,1.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,,26.905,experiment1_baseline
Telangana,NALGONDA,Rice,Kharif,2010,district,3.117,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2010-06-01,2010-11-30,True,data\raw\weather\districts\D0332_weather_daily.csv,1147.71,76.53,2.325,183,183,True,data\raw\satellite\southern_districts\SD058_landsat.csv,0.3659,0.2912,0.0648,7,1.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,,26.835,experiment1_baseline
Telangana,NALGONDA,Rice,Rabi,2010,district,3.42,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2010-11-01,2011-04-30,True,data\raw\weather\districts\D0332_weather_daily.csv,174.34,61.57,1.554,181,181,True,data\raw\satellite\southern_districts\SD058_landsat.csv,0.3243,0.2092,-0.0557,15,1.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,,24.914,experiment1_baseline
Telangana,NALGONDA,Rice,Kharif,2011,district,2.928,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2011-06-01,2011-11-30,True,data\raw\weather\districts\D0332_weather_daily.csv,608.41,66.91,2.711,183,183,True,data\raw\satellite\southern_districts\SD058_landsat.csv,0.3991,0.2958,0.0629,17,1.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,,27.432,experiment1_baseline
Telangana,NALGONDA,Rice,Rabi,2011,district,2.965,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2011-11-01,2012-04-30,True,data\raw\weather\districts\D0332_weather_daily.csv,29.55,48.92,1.646,182,182,True,data\raw\satellite\southern_districts\SD058_landsat.csv,0.2587,0.1802,-0.0831,17,1.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,,26.557,experiment1_baseline
Telangana,NALGONDA,Rice,Kharif,2013,district,2.842,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2013-06-01,2013-11-30,False,data\raw\weather\districts\D0332_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD058_landsat.csv,,,,0,0.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,,experiment1_baseline
Telangana,NALGONDA,Rice,Rabi,2013,district,3.27,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2013-11-01,2014-04-30,False,data\raw\weather\districts\D0332_weather_daily.csv,,,,0,181,False,data\raw\satellite\southern_districts\SD058_landsat.csv,,,,0,0.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,,experiment1_baseline
Telangana,NALGONDA,Rice,Kharif,2014,district,3.098,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2014-06-01,2014-11-30,False,data\raw\weather\districts\D0332_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD058_landsat.csv,,,,0,0.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,,experiment1_baseline
Telangana,NALGONDA,Rice,Rabi,2014,district,3.369,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD058,Nalgonda,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2014-11-01,2015-04-30,False,data\raw\weather\districts\D0332_weather_daily.csv,,,,0,181,False,data\raw\satellite\southern_districts\SD058_landsat.csv,,,,0,0.0,True,69.0,168.0,277.0,449.0,139.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,,experiment1_baseline
Telangana,NIZAMABAD,Rice,Kharif,1997,district,1.6556,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1997-06-01,1997-11-30,False,data\raw\weather\districts\D0333_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD059_landsat.csv,,,,0,0.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,,experiment1_baseline
Telangana,NIZAMABAD,Rice,Rabi,1997,district,2.3835,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1997-11-01,1998-04-30,False,data\raw\weather\districts\D0333_weather_daily.csv,,,,0,181,False,data\raw\satellite\southern_districts\SD059_landsat.csv,,,,0,0.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,,experiment1_baseline
Telangana,NIZAMABAD,Rice,Kharif,1998,district,2.8413,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1998-06-01,1998-11-30,False,data\raw\weather\districts\D0333_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD059_landsat.csv,,,,0,0.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,,experiment1_baseline
Telangana,NIZAMABAD,Rice,Rabi,1998,district,2.5509,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1998-11-01,1999-04-30,False,data\raw\weather\districts\D0333_weather_daily.csv,,,,0,181,False,data\raw\satellite\southern_districts\SD059_landsat.csv,,,,0,0.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,,experiment1_baseline
Telangana,NIZAMABAD,Rice,Kharif,1999,district,2.553,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1999-06-01,1999-11-30,False,data\raw\weather\districts\D0333_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD059_landsat.csv,,,,0,0.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,,experiment1_baseline
Telangana,NIZAMABAD,Rice,Rabi,1999,district,2.5091,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1999-11-01,2000-04-30,True,data\raw\weather\districts\D0333_weather_daily.csv,15.72,39.27,1.442,121,182,True,data\raw\satellite\southern_districts\SD059_landsat.csv,0.298,0.1781,-0.0084,6,0.665,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,,26.846,experiment1_baseline
Telangana,NIZAMABAD,Rice,Kharif,2000,district,2.557,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2000-06-01,2000-11-30,True,data\raw\weather\districts\D0333_weather_daily.csv,826.49,67.6,2.215,183,183,True,data\raw\satellite\southern_districts\SD059_landsat.csv,0.4855,0.3198,0.1538,10,1.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,,25.915,experiment1_baseline
Telangana,NIZAMABAD,Rice,Rabi,2000,district,3.273,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2000-11-01,2001-04-30,True,data\raw\weather\districts\D0333_weather_daily.csv,45.72,39.23,1.364,181,181,True,data\raw\satellite\southern_districts\SD059_landsat.csv,0.3207,0.1956,-0.0141,8,1.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,,26.022,experiment1_baseline
Telangana,NIZAMABAD,Rice,Kharif,2001,district,2.484,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2001-06-01,2001-11-30,True,data\raw\weather\districts\D0333_weather_daily.csv,805.04,71.07,2.368,183,183,True,data\raw\satellite\southern_districts\SD059_landsat.csv,0.4908,0.3637,0.1439,10,1.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,,25.731,experiment1_baseline
Telangana,NIZAMABAD,Rice,Rabi,2001,district,2.691,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2001-11-01,2002-04-30,True,data\raw\weather\districts\D0333_weather_daily.csv,35.22,45.14,1.469,181,181,True,data\raw\satellite\southern_districts\SD059_landsat.csv,0.2868,0.1763,-0.0533,5,1.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,,25.844,experiment1_baseline
Telangana,NIZAMABAD,Rice,Kharif,2002,district,1.559,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2002-06-01,2002-11-30,True,data\raw\weather\districts\D0333_weather_daily.csv,869.74,66.99,2.546,183,183,True,data\raw\satellite\southern_districts\SD059_landsat.csv,0.4796,0.324,0.1053,7,1.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,,25.964,experiment1_baseline
Telangana,NIZAMABAD,Rice,Rabi,2002,district,2.296,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2002-11-01,2003-04-30,True,data\raw\weather\districts\D0333_weather_daily.csv,43.81,44.8,1.445,181,181,True,data\raw\satellite\southern_districts\SD059_landsat.csv,0.324,0.2067,-0.016,9,1.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,,26.197,experiment1_baseline
Telangana,NIZAMABAD,Rice,Kharif,2003,district,3.111,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD059,Nizamabad,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2003-06-01,2003-11-30,True,data\raw\weather\districts\D0333_weather_daily.csv,910.03,71.96,2.442,183,183,True,data\raw\satellite\southern_districts\SD059_landsat.csv,0.5464,0.3469,0.1422,6,1.0,True,74.0,160.0,364.0,400.0,141.0,ISRIC SoilGrids REST API v2.0,,25.794,experiment1_baseline
